"Joshidaisei: Kairaku Ayame-ryô"
"Sujatha"
"Raman Parasuraman"
"Megathukkum Dhagam Undu"
"Mattravai Neril"
"Kalam Badhil Sollum"
"Chinnajiru Kiliye"
"Anna Paravai"
"Toyol"
"Kraithong"
"Unconditionally Female"
"Han jian gu xing duan chang hua"
"Sayyed Waris Shah"
"Tolko ostrov ne vozmesh s soboy"
"Miss Toofan Mail"
"Mao ling"
"Main Intaqaam Loonga"
"Joe Cocker: Cry Me a River - Live in Berlin"
"Toi va tinh"
"Toi loi cuoi cung"
"Ta gueule, je t'aime!"
"Melodi cinta Rhoma Irama"
"Paschatap"
"Naago Ka Raja"
"Shao nu xun qing ji"
"Toote Dil"
"Siamo fatti così: Aiuto!"
"You fang he shang"
"Qiao wang yi ge gu huo jiu"
"Bharat Ki Santan"
"Chetna Do Rah Par"
"Samadhan"
"Tu Meri Main Tera"
"Sister"
"Agent 009"
"Ramu To Diwana Hai"
"Labbaik"
"Kudumbam Oru Kadambam"
"Ivargal Vidhhiyasamanavargal"
"Geetha Oru Shenbagappoo"
"Deiveega Raagangal"
"Bombay Mail 109"
"Avan Aval Adhu"
"Dilwale Dulhaniya Le Jayenge"
"Aayi Tere Yaad"
"Room No. 203"
"Dam Maro Dam"
"Cobra"
"Hua fei hua wu chun man cheng"
"Banmanush"
"Main Aur Meri Tanhai"
"Premika"
"Vlad Tepes"
"Pensieri Morbosi"
"May Love Be Restored"
"Rudais terorists"
"Noveli man lidojumam nelabveligu laiku"
"L'amour mensonge"
"Shi Jia Mou Ni"
"Mitsuryô danchi tsuma"
"Chikan shûdan kenshin"
"Lan ming yi tiao"
"Nure-nure shimai"
"Monzetsu zeme"
"Haitoku fujin no yokujô"
"Zaltvyksles"
"Kairaku ningyô"
"Kinbaku shikijô fujin"
"Watashi wa okasaretai"
"Chikan kôen: Sasurinaki"
"Karumakkarayo"
"A Fu yu Tu Lao"
"Sexy Dancers"
"Mga patapon"
"Iniibig ko'y ... nakatali"
"Tong"
"Playmates"
"Boy Negro"
"Ai yuan Chi Qian Lou"
"Sapne Apne Apne"
"Tatlong hari"
"Sa pagitan ng dalawang diablo"
"Pangkat de sabog"
"Imong taxi driver"
"Broken Home"
"Sagisag ng batingaw"
"Lastu Shaytanan Wala Malakan"
"Ijô taiken yoru no bôkô-ma"
"Sanjh Ki Bela"
"Wanted! Wives"
"Siga"
"Hubad na anino"
"Totoy Magnum"
"Pag-ibig ko, hatiin ninyo"
"Maneng Tirador"
"Ding Galing"
"Batang pasay"
"Batang North Harbor"
"Ano ang ginawa ng babae sa ibon?"
"Ambisyosa"
"Upupong, aguila at ang daga"
"Target! kanang kamay ni nardo"
"Sampaguitang walang halimuyak"
"Puwede ba utol, akin siya?"
"Misson... Terrorize Panay"
"Leon ng Central Luzon"
"Kristo Zapata"
"Evening Class"
"Jim Nichols Alyas 'Boy Kano'"
"Ito ang babae"
"Ako ... laban sa lahat"
"Kilabot sa labanan"
"Raiders of the Lost Ark"
"On Golden Pond"
"Porky's"
"Arthur"
"Stripes"
"The Cannonball Run"
"The Fox and the Hound"
"For Your Eyes Only"
"Chariots of Fire"
"The Four Seasons"
"Time Bandits"
"Clash of the Titans"
"Absence of Malice"
"Reds"
"Tarzan the Ape Man"
"Taps"
"Sharky's Machine"
"Excalibur"
"Nice Dreams"
"History of the World: Part I"
"Bustin' Loose"
"The Great Muppet Caper"
"Endless Love"
"An American Werewolf in London"
"Neighbors"
"Fort Apache the Bronx"
"Private Lessons"
"Modern Problems"
"Only When I Laugh"
"Halloween II"
"Escape from New York"
"Body Heat"
"Graduation Day"
"Ghost Story"
"The French Lieutenant's Woman"
"Friday the 13th Part 2"
"Ragtime"
"Quest for Fire"
"The Final Conflict"
"The Incredible Shrinking Woman"
"Mommie Dearest"
"Paternity"
"Under the Rainbow"
"The Howling"
"Eye of the Needle"
"Take This Job and Shove It"
"Outland"
"The Devil and Max Devlin"
"Caveman"
"Continental Divide"
"The Night the Lights Went Out in Georgia"
"Nighthawks"
"S.O.B."
"Rich and Famous"
"Scanners"
"Dragonslayer"
"Blow Out"
"The Legend of the Lone Ranger"
"The Road Warrior"
"The Postman Always Rings Twice"
"Comin' at Ya!"
"Back Roads"
"Thief"
"Das Boot"
"Zorro: The Gay Blade"
"Victory"
"Rollover"
"Wolfen"
"True Confessions"
"Carbon Copy"
"Pennies from Heaven"
"Deadly Blessing"
"Whose Life Is It Anyway?"
"Prince of the City"
"The Funhouse"
"An Eye for an Eye"
"Buddy Buddy"
"The Amateur"
"Eyewitness"
"American Pop"
"Gallipoli"
"My Bloody Valentine"
"My Dinner with Andre"
"Venom"
"Inchon"
"Student Bodies"
"Southern Comfort"
"All Night Long"
"The Pursuit of D.B. Cooper"
"Looker"
"Zoot Suit"
"Modern Romance"
"The Hand"
"The Evil Dead"
"Heartbeeps"
"This Is Elvis"
"Sphinx"
"Honky Tonk Freeway"
"Roar"
"Raggedy Man"
"King of the Mountain"
"Cutter's Way"
"Silence of the North"
"Night School"
"Eyes of a Stranger"
"Possession"
"Longshot"
"Scream"
"One from the Heart"
"Cattle Annie and Little Britches"
"Puberty Blues"
"Dead & Buried"
"The Beyond"
"Diva"
"Downtown 81"
"Le Pont du Nord"
"Il Contratto"
"Kaibutsu-kun: Kaibutsu Land e no Shoutai"
"Chhade Malang"
"Dharti Maiya"
"Mama Oh Mama"
"Den magiska dansaren"
"Fei yue bu xi ban"
"Autóversenyzök"
"Madhu Malar"
"Kadavulin Theerpu"
"Gun Fight Kanchana"
"Gun FIght Kanchana"
"Chinna mul Periya mul"
"Avasarakari"
"Andru Muthal Indru Varai"
"Ajantha Nenjangal"
"Allah Meherban"
"Matir Putul"
"Vaadani Malli"
"Sri Anjaneya Charita"
"Jie tou nu lang"
"Lagam"
"Rama Lakshmanulu"
"Pedala Brathukulu"
"Pakkinti ammayi"
"Nayudu gari abbai"
"Mudda Mandaram"
"Minister Mahalakshmi"
"Maa Voori Pedda Manushulu"
"Maro Kurukshetram"
"Gola Nagamma"
"Aaniver"
"Jie shi huang hou"
"Wu fu qian sui da xian sheng"
"Dukun lintah"
"Bansuri"
"Xiang Gang xiao lou chun"
"Jokyôshi: Shibari monzetsu"
"Onna no aikagi: Nurete hiraite"
"Joshi daisei: Chikan no susume"
"Kahanshin report: Atsuku kanjiru"
"Seifuku baishun: Shôgeki no technique"
"Rowdies of Bulaq"
"Dehkade-ha bidar mishavand"
"Chun zhong chun"
"Akhtar-e maskhara"
"Les Uns dans les autres"
"Une si jolie petite chatte"
"Tendres souvenirs d'une belle salope"
"Sophie, secrétaire experte en langues"
"Goûts pervers d'une femme soumise"
"Al Arrafa"
"Chun gui hong lou"
"Semi document: Hentai kyôjidai"
"Greatest American Hero spoof"
"Care amiche mie"
"Aradhana"
"Suriyakantha"
"Situ Kumariyo"
"C'est pas le pays des merveilles"
"Wongwon"
"Solimsa jubangjang"
"Bian se de nu ren"
"Jalarekha"
"Sebeoneun jjalbge sebeoneun gilge"
"Vistasound"
"Adolescentes brûlantes pour soirées très spéciales"
"Monzetsu bôkô-ma"
"Jigoku nawa shûdôjo"
"Xiao cheng chun qiu"
"Gu niang de xin yuan"
"Jiu yue ying fei"
"La Nuit des Publivores"
"Duan pan zi de gu niang"
"Mahakabi Krittibas"
"Ta cong wu zhong lai"
"Dong yuan ling"
"Di san ge bei mou sha zhe"
"Dumo'o Fi Laylat Alzafaf"
"Sha mo bao ku"
"Qian wang"
"Sudachi no toki kyoiku wa shinazu"
"Sati Anusua"
"Nyay Anyay"
"Durga Durgatinashini"
"Bondi Balaka"
"Bodhan"
"Onna kyôshi o hagu"
"Misshitsu document: Kyûsho ijime"
"Maruhi tôchôki: Shaburi-naki"
"The Summerset Sisters"
"Hentai shikijô nawa fujin"
"The Comsat Angels Live 12-12-1981"
"Ligga i Lund"
"Chikan jokyôshi"
"Gondoruwo"
"Shojo zankoku: Ubuge"
"Naag Pancham"
"Seth Jagdusha"
"Jokôsei maruhi kagai katsudô"
"Payuk Rai 6 Paek Din"
"Al-silan"
"Chikan hakujitsumu"
"Chikan chikatetsu: Hentai jôkyaku"
"Bini-bon hiwa: Soru"
"Ngein pak phi"
"Fukushû sex: Onna ga okasu"
"Qing chi"
"Mang nu yu gou"
"Ta diamantia den lene psemmata"
"to mithistorima ton tessaron"
"Grapefruit no yôna onna: Sei ran no hibi"
"O drmos pros ton ano neo kosmo"
"Ola bikan se taxi"
"Night City Angels"
"Ouranio toxo"
"Tanapoda"
"Söhretin Sonu"
"Que shang xin tou"
"Dukun ilmu hitam"
"Nuan nuan dong yang"
"Fei feng qian long"
"4-2-4"
"De jour en jour"
"Jian cha guan"
"Yao"
"Ana Al Magnoon"
"Ln Aghfer Abadan"
"Lu man man"
"Xiao bi ku hao"
"Prachachon nok"
"Bhanga Gora"
"Huan huan xiao xiao"
"Yu sui gong qing"
"Zhi jie yu xiang long"
"Mo fan zhang fu"
"Chen Yi shi zhang"
"Qurbani"
"Li Qing Zhao"
"Lü se qian bao"
"Xu Mao he ta de nü er men"
"Ge ming jun zhong ma qian zu"
"Xiao lu"
"Sport Billy"
"Laylat Shetaa Dafe'a"
"Yue liang wan de xiao sheng"
"Jibon Nouka"
"Te gao ke zai xing dong"
"Si Luncai"
"Dia ibuku"
"Janata Express"
"Nan nu he ban"
"Nu bing"
"Kong bu de qing ren"
"Nanchang qi yi"
"Xin bing Ma Qiang"
"Rise Up and Walk: The Life and Witness of African Indigenous Churches"
"Jie fang shi jia zhuang"
"Rahasya Gudachari"
"Shang ren shi qi"
"Peikartarash"
"The Living Word"
"Sonar Tori"
"Little Love Story"
"Erra Mallelu"
"Engamma Maharani"
"Hari Hondal Bargadar : Share Cropper"
"Shikijô nawa fujin"
"Omanta hayashi: Harenchi ondo"
"Sex jikken dôsei"
"Wakazuma baishun no himitsu"
"Niku no wana: Hameru!"
"Chikan nozoite osou"
"Bôkô tsubo arasoi"
"Bôkô de mezame"
"Bôkô ecstasy"
"Shin mibôjin geshuku hatsu hiraki hatsu ire"
"Qian ying"
"Kalmilata"
"Kannô danchi: Hoshigaru onna"
"Fujo renzoku bôkô"
"Lal Shobujer Pala"
"Pyar To Hona Hi Tha"
"Maruhi okashi no genba"
"Yôkai bôkô"
"Xiao Jie"
"Shang Hai she hui dang an"
"Sonto"
"Death in the Family"
"Kandy Kandy"
"Wakazuma: Watashi o okashite"
"Kashin o semeru"
"Nametashi kaeshi"
"Chikan maruhi seikyôiku"
"Chikan maruhi hentai fûfu"
"Ijô na naburi"
"Okasareta makura sagashi"
"Badhon Hara"
"Shinkon hentai fûfu"
"Nihon no rinchi"
"Utro vechera mudreneye"
"Tayna sinikh gor"
"Kyôretsu sex: Yokujô kangofu"
"Seikai nozoki"
"Sneg na zelyonom pole"
"Puteshestviye v Kavkazskiye gory"
"So-Mnganga"
"Posledniy perekhod"
"Jokyôshi: Shikiyoku no modae"
"Jokyôshi: Kurutta yokujô"
"Medvezhonok"
"Yobai yubi"
"Danchizuma: Kon'ya mo kuruasete"
"Koleso istorii"
"Hitozuma joshi daisei futari ichido ni"
"Buynyy Terek"
"Ballada o pesne"
"Fait Accompli"
"Shi er lian hua"
"Ji dan peng shi tou"
"Chen san wu niang"
"Wu jia you nu chu zhang cheng"
"Ju ji jiu shi"
"Dou ya meng"
"Banatt al Karate"
"The Secret of Seagull Island"
"Raskidannoye gnezdo"
"Morning Moon Wa Sozatsu Ni"
"Yu jian fu mo"
"Jonmo Theke Jolchi"
"Tong ban tong xue"
"Utsukushiki kemono: Rankô"
"Hanapin si... Jake Romano"
"Huk Hunter"
"Pod zastavom Bratstva i jedinstva (Sumarica)"
"Medaus menuo Amerikoje"
"Mohanogor"
"Arkliavagio dukte"
"Yol Ähvalati"
"Pravo rukovodit"
"Clny proti prudu"
"Die Reise nach Lyon"
"Da xia Wan Pi Bao"
"Pehla Kadam"
"Pyase Rishte"
"Martin zum Beispiel"
"Josh Jawani Da"
"Chaska"
"Bhav Bhav Na Bheru"
"Chhel Chabili Sonal"
"Rano Kunwar"
"Vat Vachan Ne Veer"
"Alakh Niranjan"
"Albeli Naar"
"Yu shi feng bo"
"Inkada"
"Father"
"Sher Khan"
"Instinct de femme"
"Saheb"
"Shi dian yan luo"
"Starik i veter"
"Rehlat Al-Roab"
"Hai jun yi wo"
"Gui wa wa gao yu zhuang"
"Re xue"
"Hum Tumko Dekh Lenge"
"Abichar"
"Fatayat Haerat"
"Yokujô Mankai: Wakazuma Dôsôkai"
"Zakhmi Sipahi"
"Wo shi da ming xing"
"Kahani Shikari Kutte Ki"
"Garbh Gyan"
"Atrapados"
"Beinsaafi"
"Cancer aur Gupt Rog"
"Guan zhong huan hun"
"Sati Sita Luv Kush"
"Prem Rahasya"
"Udta Godhaa"
"Laraz"
"Akhand Saubhagyavati"
"Prem Aur Vasna"
"Sampoorna Santoshi Maa Ki Mahima"
"Kôshoku Hana Densha"
"Tanshin Funin: Jôji no Himitsu"
"Nikutai Hoken: Bed de Sain"
"Kairaku Onsenkyô: Nyotaiburo"
"Uno Koichiro no Hiraite Utsushite"
"Jokôsei: Hazukashii Shunkan"
"Uno Koichiro no Shûdôin Fuzoku Joshi-ryô"
"Thiruppangal"
"Pattam Padhavi"
"Xian hei an tiao zhan"
"Bànyè rén"
"Fil, Fond, Fosfor"
"Anyab"
"Aj Da Majnu"
"Memories of the Valley"
"Rodila menya mat schastlivym"
"Perekhodny vozrast"
"Du ming yi tiao long"
"Dan tiao"
"Maha Milan"
"Bing bing zei zei"
"High Point"
"Nie zhong"
"The Parrot Sings with Her Whole Body"
"Rishad - vnuk Zify"
"Feng liu wan dao"
"Ran Ethana"
"Vecherniy variant"
"Mr & Mrs Malini Iyer"
"Bombay Express"
"Hei se da heng"
"Feng kuang shi jie"
"Da xiao jie yu liu lang han"
"Zolotye tufelki"
"Syn polka"
"Ma! Bu yao si zai wo bei shang!"
"James Brown: Live at Montreux"
"Sha jia shi wu nu ying hao"
"Badai di awal bahagia"
"Ba ba ling gong"
"Kafan"
"Jawani Ki Bhool"
"Maila Aanchal"
"Yue yi xing xie"
"Desutoraru"
"Nu xing de fu chou"
"Yu jian pian xiang"
"Xi Men Ting xiao zi"
"Parakh"
"Nu wang feng"
"Shunmao Monogatari Taotao"
"A Can chu qian"
"Doch komandira"
"Richie Rich: The Boy with the Bucks"
"Jambo"
"Farz Aur Pyar"
"Dahej"
"Diler Bachche"
"Sadqa Kamli Wale Ka"
"Pyar Ki Manzil"
"Yeh Kaisa Nashaa Hai"
"Chhupa Chhuppi"
"Dustu Mishti"
"Da hu ying lie"
"Mera Salaam"
"Kulakozhundhu"
"Chirutha"
"Anbulla Atthan"
"Sangdil"
"Humdard"
"Ehsaan Aap Ka"
"Madine Ki Galian"
"Sweety"
"Mamta Gave Geet"
"Kasam Bhawani Ki"
"Spaghetti im Abfluss"
"Wo long zhan"
"Da mao jian xiao mao"
"Haqdaar"
"Baap Bete"
"Naari"
"Ren shen guo"
"Nel segno del leone"
"Shei gan re wo"
"Xiao hu lu"
"Operation Inchon"
"Ma'rakat Taqraft"
"Phra Rot-Meri"
"Provintsialnyy roman"
"Tatlong baraha"
"Patok"
"Ang pagbabalik ni Emma Henry"
"Matira ang Matibay"
"Iskul bukol"
"Ikaw o ako"
"Batikan"
"Jai Baba Balak Nath"
"Shôjo bôkô"
"Kambal sa baril"
"E.T. the Extra-Terrestrial"
"Tootsie"
"An Officer and a Gentleman"
"Rocky III"
"Star Trek II: The Wrath of Khan"
"48 Hrs."
"Poltergeist"
"The Best Little Whorehouse in Texas"
"Annie"
"The Verdict"
"Gandhi"
"First Blood"
"The Toy"
"Firefox"
"The Dark Crystal"
"Conan the Barbarian"
"The Sword and the Sorcerer"
"Best Friends"
"Friday the 13th Part III"
"TRON"
"Young Doctors in Love"
"Sophie's Choice"
"The World According to Garp"
"Airplane II: The Sequel"
"Fast Times at Ridgemont High"
"Blade Runner"
"Some Kind of Hero"
"Night Shift"
"Pink Floyd: The Wall"
"Victor Victoria"
"Things Are Tough All Over"
"The Man from Snowy River"
"Six Pack"
"My Favorite Year"
"Creepshow"
"Deathtrap"
"Dead Men Don't Wear Plaid"
"Zapped!"
"They Call Me Bruce?"
"Death Wish II"
"Kiss Me Goodbye"
"Grease 2"
"Halloween III: Season of the Witch"
"Diner"
"The Beastmaster"
"Missing"
"The Thing"
"The Entity"
"Visiting Hours"
"Vice Squad"
"Author! Author!"
"Amityville II: The Possession"
"Monsignor"
"Making Love"
"The Seduction"
"Silent Rage"
"The Year of Living Dangerously"
"The Secret of NIMH"
"Class Reunion"
"Hanky Panky"
"Shoot the Moon"
"A Midsummer Night's Sex Comedy"
"Trail of the Pink Panther"
"If You Could See What I Hear"
"Night Crossing"
"The Beast Within"
"The Missionary"
"Tex"
"Parasite"
"Cat People"
"I Ought to Be in Pictures"
"Six Weeks"
"Forced Vengeance"
"The Last Unicorn"
"The Soldier"
"The Border"
"Evil Under the Sun"
"Partners"
"The State of Things"
"Still of the Night"
"The Last American Virgin"
"Megaforce"
"Personal Best"
"Paradise"
"Cannery Row"
"Heidi's Song"
"Tempest"
"Frances"
"Fanny and Alexander"
"Summer Lovers"
"Honkytonk Man"
"Jekyll and Hyde... Together Again"
"La traviata"
"The Challenge"
"Wrong Is Right"
"Fighting Back"
"Penitentiary II"
"Homework"
"Jinxed!"
"The Final Option"
"The King of Comedy"
"The Return of Martin Guerre"
"A Little Sex"
"Yes, Giorgio"
"Pieces"
"Barbarosa"
"I, the Jury"
"Endangered Species"
"The Personals"
